model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--Qwen--Qwen3-14B,514,decode,16,model.layers.16.mlp.down_proj,linear,,B,5120,17408,512;513,model.layers.16.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,515,decode,17,model.layers.17.self_attn.q_proj,linear,,B,5120,5120,514,model.layers.17.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,516,decode,17,model.layers.17.self_attn.k_proj,linear,,B,1024,5120,514,model.layers.17.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,517,decode,17,model.layers.17.self_attn.v_proj,linear,,B,1024,5120,514,model.layers.17.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,518,decode,17,model.layers.17.self_attn.qk,batched_matmul,B*QH,1,KV,128,515;516,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,519,decode,17,model.layers.17.self_attn.pv,batched_matmul,B*QH,1,128,KV,518;517,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,520,decode,17,model.layers.17.self_attn.o_proj,linear,,B,5120,5120,519,model.layers.17.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,521,decode,17,model.layers.17.mlp.gate_proj,linear,,B,17408,5120,520,model.layers.17.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,522,decode,17,model.layers.17.mlp.up_proj,linear,,B,17408,5120,520,model.layers.17.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,523,decode,17,model.layers.17.mlp.down_proj,linear,,B,5120,17408,521;522,model.layers.17.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,524,decode,18,model.layers.18.self_attn.q_proj,linear,,B,5120,5120,523,model.layers.18.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,525,decode,18,model.layers.18.self_attn.k_proj,linear,,B,1024,5120,523,model.layers.18.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,526,decode,18,model.layers.18.self_attn.v_proj,linear,,B,1024,5120,523,model.layers.18.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,527,decode,18,model.layers.18.self_attn.qk,batched_matmul,B*QH,1,KV,128,524;525,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,528,decode,18,model.layers.18.self_attn.pv,batched_matmul,B*QH,1,128,KV,527;526,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,529,decode,18,model.layers.18.self_attn.o_proj,linear,,B,5120,5120,528,model.layers.18.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,530,decode,18,model.layers.18.mlp.gate_proj,linear,,B,17408,5120,529,model.layers.18.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,531,decode,18,model.layers.18.mlp.up_proj,linear,,B,17408,5120,529,model.layers.18.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,532,decode,18,model.layers.18.mlp.down_proj,linear,,B,5120,17408,530;531,model.layers.18.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,533,decode,19,model.layers.19.self_attn.q_proj,linear,,B,5120,5120,532,model.layers.19.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,534,decode,19,model.layers.19.self_attn.k_proj,linear,,B,1024,5120,532,model.layers.19.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,535,decode,19,model.layers.19.self_attn.v_proj,linear,,B,1024,5120,532,model.layers.19.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,536,decode,19,model.layers.19.self_attn.qk,batched_matmul,B*QH,1,KV,128,533;534,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,537,decode,19,model.layers.19.self_attn.pv,batched_matmul,B*QH,1,128,KV,536;535,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,538,decode,19,model.layers.19.self_attn.o_proj,linear,,B,5120,5120,537,model.layers.19.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,539,decode,19,model.layers.19.mlp.gate_proj,linear,,B,17408,5120,538,model.layers.19.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,540,decode,19,model.layers.19.mlp.up_proj,linear,,B,17408,5120,538,model.layers.19.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,541,decode,19,model.layers.19.mlp.down_proj,linear,,B,5120,17408,539;540,model.layers.19.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,542,decode,20,model.layers.20.self_attn.q_proj,linear,,B,5120,5120,541,model.layers.20.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,543,decode,20,model.layers.20.self_attn.k_proj,linear,,B,1024,5120,541,model.layers.20.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,544,decode,20,model.layers.20.self_attn.v_proj,linear,,B,1024,5120,541,model.layers.20.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,545,decode,20,model.layers.20.self_attn.qk,batched_matmul,B*QH,1,KV,128,542;543,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,546,decode,20,model.layers.20.self_attn.pv,batched_matmul,B*QH,1,128,KV,545;544,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,547,decode,20,model.layers.20.self_attn.o_proj,linear,,B,5120,5120,546,model.layers.20.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,548,decode,20,model.layers.20.mlp.gate_proj,linear,,B,17408,5120,547,model.layers.20.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,549,decode,20,model.layers.20.mlp.up_proj,linear,,B,17408,5120,547,model.layers.20.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,550,decode,20,model.layers.20.mlp.down_proj,linear,,B,5120,17408,548;549,model.layers.20.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,551,decode,21,model.layers.21.self_attn.q_proj,linear,,B,5120,5120,550,model.layers.21.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,552,decode,21,model.layers.21.self_attn.k_proj,linear,,B,1024,5120,550,model.layers.21.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,553,decode,21,model.layers.21.self_attn.v_proj,linear,,B,1024,5120,550,model.layers.21.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,554,decode,21,model.layers.21.self_attn.qk,batched_matmul,B*QH,1,KV,128,551;552,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,555,decode,21,model.layers.21.self_attn.pv,batched_matmul,B*QH,1,128,KV,554;553,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,556,decode,21,model.layers.21.self_attn.o_proj,linear,,B,5120,5120,555,model.layers.21.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,557,decode,21,model.layers.21.mlp.gate_proj,linear,,B,17408,5120,556,model.layers.21.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,558,decode,21,model.layers.21.mlp.up_proj,linear,,B,17408,5120,556,model.layers.21.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,559,decode,21,model.layers.21.mlp.down_proj,linear,,B,5120,17408,557;558,model.layers.21.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,560,decode,22,model.layers.22.self_attn.q_proj,linear,,B,5120,5120,559,model.layers.22.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,561,decode,22,model.layers.22.self_attn.k_proj,linear,,B,1024,5120,559,model.layers.22.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,562,decode,22,model.layers.22.self_attn.v_proj,linear,,B,1024,5120,559,model.layers.22.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,563,decode,22,model.layers.22.self_attn.qk,batched_matmul,B*QH,1,KV,128,560;561,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,564,decode,22,model.layers.22.self_attn.pv,batched_matmul,B*QH,1,128,KV,563;562,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,565,decode,22,model.layers.22.self_attn.o_proj,linear,,B,5120,5120,564,model.layers.22.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,566,decode,22,model.layers.22.mlp.gate_proj,linear,,B,17408,5120,565,model.layers.22.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,567,decode,22,model.layers.22.mlp.up_proj,linear,,B,17408,5120,565,model.layers.22.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,568,decode,22,model.layers.22.mlp.down_proj,linear,,B,5120,17408,566;567,model.layers.22.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,569,decode,23,model.layers.23.self_attn.q_proj,linear,,B,5120,5120,568,model.layers.23.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,570,decode,23,model.layers.23.self_attn.k_proj,linear,,B,1024,5120,568,model.layers.23.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,571,decode,23,model.layers.23.self_attn.v_proj,linear,,B,1024,5120,568,model.layers.23.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,572,decode,23,model.layers.23.self_attn.qk,batched_matmul,B*QH,1,KV,128,569;570,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,573,decode,23,model.layers.23.self_attn.pv,batched_matmul,B*QH,1,128,KV,572;571,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,574,decode,23,model.layers.23.self_attn.o_proj,linear,,B,5120,5120,573,model.layers.23.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,575,decode,23,model.layers.23.mlp.gate_proj,linear,,B,17408,5120,574,model.layers.23.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,576,decode,23,model.layers.23.mlp.up_proj,linear,,B,17408,5120,574,model.layers.23.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,577,decode,23,model.layers.23.mlp.down_proj,linear,,B,5120,17408,575;576,model.layers.23.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,578,decode,24,model.layers.24.self_attn.q_proj,linear,,B,5120,5120,577,model.layers.24.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,579,decode,24,model.layers.24.self_attn.k_proj,linear,,B,1024,5120,577,model.layers.24.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,580,decode,24,model.layers.24.self_attn.v_proj,linear,,B,1024,5120,577,model.layers.24.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,581,decode,24,model.layers.24.self_attn.qk,batched_matmul,B*QH,1,KV,128,578;579,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,582,decode,24,model.layers.24.self_attn.pv,batched_matmul,B*QH,1,128,KV,581;580,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,583,decode,24,model.layers.24.self_attn.o_proj,linear,,B,5120,5120,582,model.layers.24.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,584,decode,24,model.layers.24.mlp.gate_proj,linear,,B,17408,5120,583,model.layers.24.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,585,decode,24,model.layers.24.mlp.up_proj,linear,,B,17408,5120,583,model.layers.24.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,586,decode,24,model.layers.24.mlp.down_proj,linear,,B,5120,17408,584;585,model.layers.24.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,587,decode,25,model.layers.25.self_attn.q_proj,linear,,B,5120,5120,586,model.layers.25.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,588,decode,25,model.layers.25.self_attn.k_proj,linear,,B,1024,5120,586,model.layers.25.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,589,decode,25,model.layers.25.self_attn.v_proj,linear,,B,1024,5120,586,model.layers.25.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,590,decode,25,model.layers.25.self_attn.qk,batched_matmul,B*QH,1,KV,128,587;588,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,591,decode,25,model.layers.25.self_attn.pv,batched_matmul,B*QH,1,128,KV,590;589,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,592,decode,25,model.layers.25.self_attn.o_proj,linear,,B,5120,5120,591,model.layers.25.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,593,decode,25,model.layers.25.mlp.gate_proj,linear,,B,17408,5120,592,model.layers.25.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,594,decode,25,model.layers.25.mlp.up_proj,linear,,B,17408,5120,592,model.layers.25.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,595,decode,25,model.layers.25.mlp.down_proj,linear,,B,5120,17408,593;594,model.layers.25.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,596,decode,26,model.layers.26.self_attn.q_proj,linear,,B,5120,5120,595,model.layers.26.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,597,decode,26,model.layers.26.self_attn.k_proj,linear,,B,1024,5120,595,model.layers.26.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,598,decode,26,model.layers.26.self_attn.v_proj,linear,,B,1024,5120,595,model.layers.26.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,599,decode,26,model.layers.26.self_attn.qk,batched_matmul,B*QH,1,KV,128,596;597,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,600,decode,26,model.layers.26.self_attn.pv,batched_matmul,B*QH,1,128,KV,599;598,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,601,decode,26,model.layers.26.self_attn.o_proj,linear,,B,5120,5120,600,model.layers.26.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,602,decode,26,model.layers.26.mlp.gate_proj,linear,,B,17408,5120,601,model.layers.26.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,603,decode,26,model.layers.26.mlp.up_proj,linear,,B,17408,5120,601,model.layers.26.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,604,decode,26,model.layers.26.mlp.down_proj,linear,,B,5120,17408,602;603,model.layers.26.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,605,decode,27,model.layers.27.self_attn.q_proj,linear,,B,5120,5120,604,model.layers.27.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,606,decode,27,model.layers.27.self_attn.k_proj,linear,,B,1024,5120,604,model.layers.27.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,607,decode,27,model.layers.27.self_attn.v_proj,linear,,B,1024,5120,604,model.layers.27.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,608,decode,27,model.layers.27.self_attn.qk,batched_matmul,B*QH,1,KV,128,605;606,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,609,decode,27,model.layers.27.self_attn.pv,batched_matmul,B*QH,1,128,KV,608;607,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,610,decode,27,model.layers.27.self_attn.o_proj,linear,,B,5120,5120,609,model.layers.27.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,611,decode,27,model.layers.27.mlp.gate_proj,linear,,B,17408,5120,610,model.layers.27.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,612,decode,27,model.layers.27.mlp.up_proj,linear,,B,17408,5120,610,model.layers.27.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,613,decode,27,model.layers.27.mlp.down_proj,linear,,B,5120,17408,611;612,model.layers.27.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,614,decode,28,model.layers.28.self_attn.q_proj,linear,,B,5120,5120,613,model.layers.28.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,615,decode,28,model.layers.28.self_attn.k_proj,linear,,B,1024,5120,613,model.layers.28.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,616,decode,28,model.layers.28.self_attn.v_proj,linear,,B,1024,5120,613,model.layers.28.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,617,decode,28,model.layers.28.self_attn.qk,batched_matmul,B*QH,1,KV,128,614;615,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,618,decode,28,model.layers.28.self_attn.pv,batched_matmul,B*QH,1,128,KV,617;616,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,619,decode,28,model.layers.28.self_attn.o_proj,linear,,B,5120,5120,618,model.layers.28.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,620,decode,28,model.layers.28.mlp.gate_proj,linear,,B,17408,5120,619,model.layers.28.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,621,decode,28,model.layers.28.mlp.up_proj,linear,,B,17408,5120,619,model.layers.28.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,622,decode,28,model.layers.28.mlp.down_proj,linear,,B,5120,17408,620;621,model.layers.28.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,623,decode,29,model.layers.29.self_attn.q_proj,linear,,B,5120,5120,622,model.layers.29.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,624,decode,29,model.layers.29.self_attn.k_proj,linear,,B,1024,5120,622,model.layers.29.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,625,decode,29,model.layers.29.self_attn.v_proj,linear,,B,1024,5120,622,model.layers.29.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,626,decode,29,model.layers.29.self_attn.qk,batched_matmul,B*QH,1,KV,128,623;624,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,627,decode,29,model.layers.29.self_attn.pv,batched_matmul,B*QH,1,128,KV,626;625,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,628,decode,29,model.layers.29.self_attn.o_proj,linear,,B,5120,5120,627,model.layers.29.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,629,decode,29,model.layers.29.mlp.gate_proj,linear,,B,17408,5120,628,model.layers.29.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,630,decode,29,model.layers.29.mlp.up_proj,linear,,B,17408,5120,628,model.layers.29.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,631,decode,29,model.layers.29.mlp.down_proj,linear,,B,5120,17408,629;630,model.layers.29.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,632,decode,30,model.layers.30.self_attn.q_proj,linear,,B,5120,5120,631,model.layers.30.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,633,decode,30,model.layers.30.self_attn.k_proj,linear,,B,1024,5120,631,model.layers.30.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,634,decode,30,model.layers.30.self_attn.v_proj,linear,,B,1024,5120,631,model.layers.30.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,635,decode,30,model.layers.30.self_attn.qk,batched_matmul,B*QH,1,KV,128,632;633,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,636,decode,30,model.layers.30.self_attn.pv,batched_matmul,B*QH,1,128,KV,635;634,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,637,decode,30,model.layers.30.self_attn.o_proj,linear,,B,5120,5120,636,model.layers.30.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,638,decode,30,model.layers.30.mlp.gate_proj,linear,,B,17408,5120,637,model.layers.30.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,639,decode,30,model.layers.30.mlp.up_proj,linear,,B,17408,5120,637,model.layers.30.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,640,decode,30,model.layers.30.mlp.down_proj,linear,,B,5120,17408,638;639,model.layers.30.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,641,decode,31,model.layers.31.self_attn.q_proj,linear,,B,5120,5120,640,model.layers.31.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,642,decode,31,model.layers.31.self_attn.k_proj,linear,,B,1024,5120,640,model.layers.31.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,643,decode,31,model.layers.31.self_attn.v_proj,linear,,B,1024,5120,640,model.layers.31.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,644,decode,31,model.layers.31.self_attn.qk,batched_matmul,B*QH,1,KV,128,641;642,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,645,decode,31,model.layers.31.self_attn.pv,batched_matmul,B*QH,1,128,KV,644;643,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,646,decode,31,model.layers.31.self_attn.o_proj,linear,,B,5120,5120,645,model.layers.31.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,647,decode,31,model.layers.31.mlp.gate_proj,linear,,B,17408,5120,646,model.layers.31.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,648,decode,31,model.layers.31.mlp.up_proj,linear,,B,17408,5120,646,model.layers.31.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,649,decode,31,model.layers.31.mlp.down_proj,linear,,B,5120,17408,647;648,model.layers.31.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,650,decode,32,model.layers.32.self_attn.q_proj,linear,,B,5120,5120,649,model.layers.32.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,651,decode,32,model.layers.32.self_attn.k_proj,linear,,B,1024,5120,649,model.layers.32.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,652,decode,32,model.layers.32.self_attn.v_proj,linear,,B,1024,5120,649,model.layers.32.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,653,decode,32,model.layers.32.self_attn.qk,batched_matmul,B*QH,1,KV,128,650;651,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,654,decode,32,model.layers.32.self_attn.pv,batched_matmul,B*QH,1,128,KV,653;652,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,655,decode,32,model.layers.32.self_attn.o_proj,linear,,B,5120,5120,654,model.layers.32.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,656,decode,32,model.layers.32.mlp.gate_proj,linear,,B,17408,5120,655,model.layers.32.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,657,decode,32,model.layers.32.mlp.up_proj,linear,,B,17408,5120,655,model.layers.32.mlp.up_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,658,decode,32,model.layers.32.mlp.down_proj,linear,,B,5120,17408,656;657,model.layers.32.mlp.down_proj.weight,"[5120,17408]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-14B,659,decode,33,model.layers.33.self_attn.q_proj,linear,,B,5120,5120,658,model.layers.33.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,660,decode,33,model.layers.33.self_attn.k_proj,linear,,B,1024,5120,658,model.layers.33.self_attn.k_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,661,decode,33,model.layers.33.self_attn.v_proj,linear,,B,1024,5120,658,model.layers.33.self_attn.v_proj.weight,"[1024,5120]",config+architecture,
models--Qwen--Qwen3-14B,662,decode,33,model.layers.33.self_attn.qk,batched_matmul,B*QH,1,KV,128,659;660,,,config+architecture,"GQA QH=40, KVH=8"
models--Qwen--Qwen3-14B,663,decode,33,model.layers.33.self_attn.pv,batched_matmul,B*QH,1,128,KV,662;661,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-14B,664,decode,33,model.layers.33.self_attn.o_proj,linear,,B,5120,5120,663,model.layers.33.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--Qwen--Qwen3-14B,665,decode,33,model.layers.33.mlp.gate_proj,linear,,B,17408,5120,664,model.layers.33.mlp.gate_proj.weight,"[17408,5120]",config+architecture,
models--Qwen--Qwen3-14B,666,decode,33,model.layers.33.mlp.up_proj,linear,,B,17408,5120,664,model.layers.33.mlp.up_proj.weight,"[17408,5120]",config+architecture,
