model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--Qwen--Qwen3-8B,149,prefill,16,model.layers.16.self_attn.pv,batched_matmul,B*QH,S,128,S,148;147,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,150,prefill,16,model.layers.16.self_attn.o_proj,linear,,B*S,4096,4096,149,model.layers.16.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,151,prefill,16,model.layers.16.mlp.gate_proj,linear,,B*S,12288,4096,150,model.layers.16.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,152,prefill,16,model.layers.16.mlp.up_proj,linear,,B*S,12288,4096,150,model.layers.16.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,153,prefill,16,model.layers.16.mlp.down_proj,linear,,B*S,4096,12288,151;152,model.layers.16.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,154,prefill,17,model.layers.17.self_attn.q_proj,linear,,B*S,4096,4096,153,model.layers.17.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,155,prefill,17,model.layers.17.self_attn.k_proj,linear,,B*S,1024,4096,153,model.layers.17.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,156,prefill,17,model.layers.17.self_attn.v_proj,linear,,B*S,1024,4096,153,model.layers.17.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,157,prefill,17,model.layers.17.self_attn.qk,batched_matmul,B*QH,S,S,128,154;155,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,158,prefill,17,model.layers.17.self_attn.pv,batched_matmul,B*QH,S,128,S,157;156,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,159,prefill,17,model.layers.17.self_attn.o_proj,linear,,B*S,4096,4096,158,model.layers.17.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,160,prefill,17,model.layers.17.mlp.gate_proj,linear,,B*S,12288,4096,159,model.layers.17.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,161,prefill,17,model.layers.17.mlp.up_proj,linear,,B*S,12288,4096,159,model.layers.17.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,162,prefill,17,model.layers.17.mlp.down_proj,linear,,B*S,4096,12288,160;161,model.layers.17.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,163,prefill,18,model.layers.18.self_attn.q_proj,linear,,B*S,4096,4096,162,model.layers.18.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,164,prefill,18,model.layers.18.self_attn.k_proj,linear,,B*S,1024,4096,162,model.layers.18.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,165,prefill,18,model.layers.18.self_attn.v_proj,linear,,B*S,1024,4096,162,model.layers.18.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,166,prefill,18,model.layers.18.self_attn.qk,batched_matmul,B*QH,S,S,128,163;164,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,167,prefill,18,model.layers.18.self_attn.pv,batched_matmul,B*QH,S,128,S,166;165,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,168,prefill,18,model.layers.18.self_attn.o_proj,linear,,B*S,4096,4096,167,model.layers.18.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,169,prefill,18,model.layers.18.mlp.gate_proj,linear,,B*S,12288,4096,168,model.layers.18.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,170,prefill,18,model.layers.18.mlp.up_proj,linear,,B*S,12288,4096,168,model.layers.18.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,171,prefill,18,model.layers.18.mlp.down_proj,linear,,B*S,4096,12288,169;170,model.layers.18.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,172,prefill,19,model.layers.19.self_attn.q_proj,linear,,B*S,4096,4096,171,model.layers.19.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,173,prefill,19,model.layers.19.self_attn.k_proj,linear,,B*S,1024,4096,171,model.layers.19.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,174,prefill,19,model.layers.19.self_attn.v_proj,linear,,B*S,1024,4096,171,model.layers.19.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,175,prefill,19,model.layers.19.self_attn.qk,batched_matmul,B*QH,S,S,128,172;173,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,176,prefill,19,model.layers.19.self_attn.pv,batched_matmul,B*QH,S,128,S,175;174,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,177,prefill,19,model.layers.19.self_attn.o_proj,linear,,B*S,4096,4096,176,model.layers.19.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,178,prefill,19,model.layers.19.mlp.gate_proj,linear,,B*S,12288,4096,177,model.layers.19.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,179,prefill,19,model.layers.19.mlp.up_proj,linear,,B*S,12288,4096,177,model.layers.19.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,180,prefill,19,model.layers.19.mlp.down_proj,linear,,B*S,4096,12288,178;179,model.layers.19.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,181,prefill,20,model.layers.20.self_attn.q_proj,linear,,B*S,4096,4096,180,model.layers.20.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,182,prefill,20,model.layers.20.self_attn.k_proj,linear,,B*S,1024,4096,180,model.layers.20.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,183,prefill,20,model.layers.20.self_attn.v_proj,linear,,B*S,1024,4096,180,model.layers.20.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,184,prefill,20,model.layers.20.self_attn.qk,batched_matmul,B*QH,S,S,128,181;182,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,185,prefill,20,model.layers.20.self_attn.pv,batched_matmul,B*QH,S,128,S,184;183,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,186,prefill,20,model.layers.20.self_attn.o_proj,linear,,B*S,4096,4096,185,model.layers.20.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,187,prefill,20,model.layers.20.mlp.gate_proj,linear,,B*S,12288,4096,186,model.layers.20.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,188,prefill,20,model.layers.20.mlp.up_proj,linear,,B*S,12288,4096,186,model.layers.20.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,189,prefill,20,model.layers.20.mlp.down_proj,linear,,B*S,4096,12288,187;188,model.layers.20.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,190,prefill,21,model.layers.21.self_attn.q_proj,linear,,B*S,4096,4096,189,model.layers.21.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,191,prefill,21,model.layers.21.self_attn.k_proj,linear,,B*S,1024,4096,189,model.layers.21.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,192,prefill,21,model.layers.21.self_attn.v_proj,linear,,B*S,1024,4096,189,model.layers.21.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,193,prefill,21,model.layers.21.self_attn.qk,batched_matmul,B*QH,S,S,128,190;191,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,194,prefill,21,model.layers.21.self_attn.pv,batched_matmul,B*QH,S,128,S,193;192,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,195,prefill,21,model.layers.21.self_attn.o_proj,linear,,B*S,4096,4096,194,model.layers.21.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,196,prefill,21,model.layers.21.mlp.gate_proj,linear,,B*S,12288,4096,195,model.layers.21.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,197,prefill,21,model.layers.21.mlp.up_proj,linear,,B*S,12288,4096,195,model.layers.21.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,198,prefill,21,model.layers.21.mlp.down_proj,linear,,B*S,4096,12288,196;197,model.layers.21.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,199,prefill,22,model.layers.22.self_attn.q_proj,linear,,B*S,4096,4096,198,model.layers.22.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,200,prefill,22,model.layers.22.self_attn.k_proj,linear,,B*S,1024,4096,198,model.layers.22.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,201,prefill,22,model.layers.22.self_attn.v_proj,linear,,B*S,1024,4096,198,model.layers.22.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,202,prefill,22,model.layers.22.self_attn.qk,batched_matmul,B*QH,S,S,128,199;200,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,203,prefill,22,model.layers.22.self_attn.pv,batched_matmul,B*QH,S,128,S,202;201,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,204,prefill,22,model.layers.22.self_attn.o_proj,linear,,B*S,4096,4096,203,model.layers.22.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,205,prefill,22,model.layers.22.mlp.gate_proj,linear,,B*S,12288,4096,204,model.layers.22.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,206,prefill,22,model.layers.22.mlp.up_proj,linear,,B*S,12288,4096,204,model.layers.22.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,207,prefill,22,model.layers.22.mlp.down_proj,linear,,B*S,4096,12288,205;206,model.layers.22.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,208,prefill,23,model.layers.23.self_attn.q_proj,linear,,B*S,4096,4096,207,model.layers.23.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,209,prefill,23,model.layers.23.self_attn.k_proj,linear,,B*S,1024,4096,207,model.layers.23.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,210,prefill,23,model.layers.23.self_attn.v_proj,linear,,B*S,1024,4096,207,model.layers.23.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,211,prefill,23,model.layers.23.self_attn.qk,batched_matmul,B*QH,S,S,128,208;209,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,212,prefill,23,model.layers.23.self_attn.pv,batched_matmul,B*QH,S,128,S,211;210,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,213,prefill,23,model.layers.23.self_attn.o_proj,linear,,B*S,4096,4096,212,model.layers.23.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,214,prefill,23,model.layers.23.mlp.gate_proj,linear,,B*S,12288,4096,213,model.layers.23.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,215,prefill,23,model.layers.23.mlp.up_proj,linear,,B*S,12288,4096,213,model.layers.23.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,216,prefill,23,model.layers.23.mlp.down_proj,linear,,B*S,4096,12288,214;215,model.layers.23.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,217,prefill,24,model.layers.24.self_attn.q_proj,linear,,B*S,4096,4096,216,model.layers.24.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,218,prefill,24,model.layers.24.self_attn.k_proj,linear,,B*S,1024,4096,216,model.layers.24.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,219,prefill,24,model.layers.24.self_attn.v_proj,linear,,B*S,1024,4096,216,model.layers.24.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,220,prefill,24,model.layers.24.self_attn.qk,batched_matmul,B*QH,S,S,128,217;218,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,221,prefill,24,model.layers.24.self_attn.pv,batched_matmul,B*QH,S,128,S,220;219,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,222,prefill,24,model.layers.24.self_attn.o_proj,linear,,B*S,4096,4096,221,model.layers.24.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,223,prefill,24,model.layers.24.mlp.gate_proj,linear,,B*S,12288,4096,222,model.layers.24.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,224,prefill,24,model.layers.24.mlp.up_proj,linear,,B*S,12288,4096,222,model.layers.24.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,225,prefill,24,model.layers.24.mlp.down_proj,linear,,B*S,4096,12288,223;224,model.layers.24.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,226,prefill,25,model.layers.25.self_attn.q_proj,linear,,B*S,4096,4096,225,model.layers.25.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,227,prefill,25,model.layers.25.self_attn.k_proj,linear,,B*S,1024,4096,225,model.layers.25.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,228,prefill,25,model.layers.25.self_attn.v_proj,linear,,B*S,1024,4096,225,model.layers.25.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,229,prefill,25,model.layers.25.self_attn.qk,batched_matmul,B*QH,S,S,128,226;227,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,230,prefill,25,model.layers.25.self_attn.pv,batched_matmul,B*QH,S,128,S,229;228,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,231,prefill,25,model.layers.25.self_attn.o_proj,linear,,B*S,4096,4096,230,model.layers.25.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,232,prefill,25,model.layers.25.mlp.gate_proj,linear,,B*S,12288,4096,231,model.layers.25.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,233,prefill,25,model.layers.25.mlp.up_proj,linear,,B*S,12288,4096,231,model.layers.25.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,234,prefill,25,model.layers.25.mlp.down_proj,linear,,B*S,4096,12288,232;233,model.layers.25.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,235,prefill,26,model.layers.26.self_attn.q_proj,linear,,B*S,4096,4096,234,model.layers.26.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,236,prefill,26,model.layers.26.self_attn.k_proj,linear,,B*S,1024,4096,234,model.layers.26.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,237,prefill,26,model.layers.26.self_attn.v_proj,linear,,B*S,1024,4096,234,model.layers.26.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,238,prefill,26,model.layers.26.self_attn.qk,batched_matmul,B*QH,S,S,128,235;236,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,239,prefill,26,model.layers.26.self_attn.pv,batched_matmul,B*QH,S,128,S,238;237,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,240,prefill,26,model.layers.26.self_attn.o_proj,linear,,B*S,4096,4096,239,model.layers.26.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,241,prefill,26,model.layers.26.mlp.gate_proj,linear,,B*S,12288,4096,240,model.layers.26.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,242,prefill,26,model.layers.26.mlp.up_proj,linear,,B*S,12288,4096,240,model.layers.26.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,243,prefill,26,model.layers.26.mlp.down_proj,linear,,B*S,4096,12288,241;242,model.layers.26.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,244,prefill,27,model.layers.27.self_attn.q_proj,linear,,B*S,4096,4096,243,model.layers.27.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,245,prefill,27,model.layers.27.self_attn.k_proj,linear,,B*S,1024,4096,243,model.layers.27.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,246,prefill,27,model.layers.27.self_attn.v_proj,linear,,B*S,1024,4096,243,model.layers.27.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,247,prefill,27,model.layers.27.self_attn.qk,batched_matmul,B*QH,S,S,128,244;245,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,248,prefill,27,model.layers.27.self_attn.pv,batched_matmul,B*QH,S,128,S,247;246,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,249,prefill,27,model.layers.27.self_attn.o_proj,linear,,B*S,4096,4096,248,model.layers.27.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,250,prefill,27,model.layers.27.mlp.gate_proj,linear,,B*S,12288,4096,249,model.layers.27.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,251,prefill,27,model.layers.27.mlp.up_proj,linear,,B*S,12288,4096,249,model.layers.27.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,252,prefill,27,model.layers.27.mlp.down_proj,linear,,B*S,4096,12288,250;251,model.layers.27.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,253,prefill,28,model.layers.28.self_attn.q_proj,linear,,B*S,4096,4096,252,model.layers.28.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,254,prefill,28,model.layers.28.self_attn.k_proj,linear,,B*S,1024,4096,252,model.layers.28.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,255,prefill,28,model.layers.28.self_attn.v_proj,linear,,B*S,1024,4096,252,model.layers.28.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,256,prefill,28,model.layers.28.self_attn.qk,batched_matmul,B*QH,S,S,128,253;254,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,257,prefill,28,model.layers.28.self_attn.pv,batched_matmul,B*QH,S,128,S,256;255,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,258,prefill,28,model.layers.28.self_attn.o_proj,linear,,B*S,4096,4096,257,model.layers.28.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,259,prefill,28,model.layers.28.mlp.gate_proj,linear,,B*S,12288,4096,258,model.layers.28.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,260,prefill,28,model.layers.28.mlp.up_proj,linear,,B*S,12288,4096,258,model.layers.28.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,261,prefill,28,model.layers.28.mlp.down_proj,linear,,B*S,4096,12288,259;260,model.layers.28.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,262,prefill,29,model.layers.29.self_attn.q_proj,linear,,B*S,4096,4096,261,model.layers.29.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,263,prefill,29,model.layers.29.self_attn.k_proj,linear,,B*S,1024,4096,261,model.layers.29.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,264,prefill,29,model.layers.29.self_attn.v_proj,linear,,B*S,1024,4096,261,model.layers.29.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,265,prefill,29,model.layers.29.self_attn.qk,batched_matmul,B*QH,S,S,128,262;263,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,266,prefill,29,model.layers.29.self_attn.pv,batched_matmul,B*QH,S,128,S,265;264,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,267,prefill,29,model.layers.29.self_attn.o_proj,linear,,B*S,4096,4096,266,model.layers.29.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,268,prefill,29,model.layers.29.mlp.gate_proj,linear,,B*S,12288,4096,267,model.layers.29.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,269,prefill,29,model.layers.29.mlp.up_proj,linear,,B*S,12288,4096,267,model.layers.29.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,270,prefill,29,model.layers.29.mlp.down_proj,linear,,B*S,4096,12288,268;269,model.layers.29.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,271,prefill,30,model.layers.30.self_attn.q_proj,linear,,B*S,4096,4096,270,model.layers.30.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,272,prefill,30,model.layers.30.self_attn.k_proj,linear,,B*S,1024,4096,270,model.layers.30.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,273,prefill,30,model.layers.30.self_attn.v_proj,linear,,B*S,1024,4096,270,model.layers.30.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,274,prefill,30,model.layers.30.self_attn.qk,batched_matmul,B*QH,S,S,128,271;272,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,275,prefill,30,model.layers.30.self_attn.pv,batched_matmul,B*QH,S,128,S,274;273,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,276,prefill,30,model.layers.30.self_attn.o_proj,linear,,B*S,4096,4096,275,model.layers.30.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,277,prefill,30,model.layers.30.mlp.gate_proj,linear,,B*S,12288,4096,276,model.layers.30.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,278,prefill,30,model.layers.30.mlp.up_proj,linear,,B*S,12288,4096,276,model.layers.30.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,279,prefill,30,model.layers.30.mlp.down_proj,linear,,B*S,4096,12288,277;278,model.layers.30.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,280,prefill,31,model.layers.31.self_attn.q_proj,linear,,B*S,4096,4096,279,model.layers.31.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,281,prefill,31,model.layers.31.self_attn.k_proj,linear,,B*S,1024,4096,279,model.layers.31.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,282,prefill,31,model.layers.31.self_attn.v_proj,linear,,B*S,1024,4096,279,model.layers.31.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,283,prefill,31,model.layers.31.self_attn.qk,batched_matmul,B*QH,S,S,128,280;281,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,284,prefill,31,model.layers.31.self_attn.pv,batched_matmul,B*QH,S,128,S,283;282,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,285,prefill,31,model.layers.31.self_attn.o_proj,linear,,B*S,4096,4096,284,model.layers.31.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,286,prefill,31,model.layers.31.mlp.gate_proj,linear,,B*S,12288,4096,285,model.layers.31.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,287,prefill,31,model.layers.31.mlp.up_proj,linear,,B*S,12288,4096,285,model.layers.31.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,288,prefill,31,model.layers.31.mlp.down_proj,linear,,B*S,4096,12288,286;287,model.layers.31.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen3-8B,289,prefill,32,model.layers.32.self_attn.q_proj,linear,,B*S,4096,4096,288,model.layers.32.self_attn.q_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,290,prefill,32,model.layers.32.self_attn.k_proj,linear,,B*S,1024,4096,288,model.layers.32.self_attn.k_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,291,prefill,32,model.layers.32.self_attn.v_proj,linear,,B*S,1024,4096,288,model.layers.32.self_attn.v_proj.weight,"[1024,4096]",config+architecture,
models--Qwen--Qwen3-8B,292,prefill,32,model.layers.32.self_attn.qk,batched_matmul,B*QH,S,S,128,289;290,,,config+architecture,"GQA QH=32, KVH=8"
models--Qwen--Qwen3-8B,293,prefill,32,model.layers.32.self_attn.pv,batched_matmul,B*QH,S,128,S,292;291,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen3-8B,294,prefill,32,model.layers.32.self_attn.o_proj,linear,,B*S,4096,4096,293,model.layers.32.self_attn.o_proj.weight,"[4096,4096]",config+architecture,
models--Qwen--Qwen3-8B,295,prefill,32,model.layers.32.mlp.gate_proj,linear,,B*S,12288,4096,294,model.layers.32.mlp.gate_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,296,prefill,32,model.layers.32.mlp.up_proj,linear,,B*S,12288,4096,294,model.layers.32.mlp.up_proj.weight,"[12288,4096]",config+architecture,
models--Qwen--Qwen3-8B,297,prefill,32,model.layers.32.mlp.down_proj,linear,,B*S,4096,12288,295;296,model.layers.32.mlp.down_proj.weight,"[4096,12288]",config+architecture,SiLU(gate)*up precedes this GEMM
