model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--facebook--w2v-bert-2.0,134,encode,9,encoder.layers.9.self_attn.relative_key_scores,einsum_matmul,B*heads*T_feat,1,T_feat,64,130,encoder.layers.9.self_attn.distance_embedding.weight,"[73,64]",config+architecture,"relative_key einsum bhld,lrd->bhlr; distance embedding itself is a lookup"
models--facebook--w2v-bert-2.0,135,encode,9,encoder.layers.9.self_attn.pv,batched_matmul,B*heads,T_feat,64,T_feat,133;134;132,,,config+architecture,content and relative-key scores are added before softmax
models--facebook--w2v-bert-2.0,136,encode,9,encoder.layers.9.self_attn.out_proj,linear,,B*T_feat,1024,1024,135,encoder.layers.9.self_attn.linear_out.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,137,encode,9,encoder.layers.9.conv_module.pointwise_in,linear,,B*T_feat,2048,1024,136,encoder.layers.9.conv_module.pointwise_conv1.weight,"[2048,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,138,encode,9,encoder.layers.9.conv_module.depthwise,grouped_conv1d_im2col_equivalent,groups=1024,B*T_feat,1,31,137,encoder.layers.9.conv_module.depthwise_conv.weight,"[1024,1,31]",config+architecture,one independent dot per channel
models--facebook--w2v-bert-2.0,139,encode,9,encoder.layers.9.conv_module.pointwise_out,linear,,B*T_feat,1024,1024,138,encoder.layers.9.conv_module.pointwise_conv2.weight,"[1024,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,140,encode,9,encoder.layers.9.ffn2.intermediate,linear,,B*T_feat,4096,1024,139,encoder.layers.9.ffn2.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,141,encode,9,encoder.layers.9.ffn2.output,linear,,B*T_feat,1024,4096,140,encoder.layers.9.ffn2.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,142,encode,10,encoder.layers.10.ffn1.intermediate,linear,,B*T_feat,4096,1024,141,encoder.layers.10.ffn1.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,143,encode,10,encoder.layers.10.ffn1.output,linear,,B*T_feat,1024,4096,142,encoder.layers.10.ffn1.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,144,encode,10,encoder.layers.10.self_attn.q_proj,linear,,B*T_feat,1024,1024,143,encoder.layers.10.self_attn.linear_q.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,145,encode,10,encoder.layers.10.self_attn.k_proj,linear,,B*T_feat,1024,1024,143,encoder.layers.10.self_attn.linear_k.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,146,encode,10,encoder.layers.10.self_attn.v_proj,linear,,B*T_feat,1024,1024,143,encoder.layers.10.self_attn.linear_v.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,147,encode,10,encoder.layers.10.self_attn.qk,batched_matmul,B*heads,T_feat,T_feat,64,144;145,,,config+architecture,
models--facebook--w2v-bert-2.0,148,encode,10,encoder.layers.10.self_attn.relative_key_scores,einsum_matmul,B*heads*T_feat,1,T_feat,64,144,encoder.layers.10.self_attn.distance_embedding.weight,"[73,64]",config+architecture,"relative_key einsum bhld,lrd->bhlr; distance embedding itself is a lookup"
models--facebook--w2v-bert-2.0,149,encode,10,encoder.layers.10.self_attn.pv,batched_matmul,B*heads,T_feat,64,T_feat,147;148;146,,,config+architecture,content and relative-key scores are added before softmax
models--facebook--w2v-bert-2.0,150,encode,10,encoder.layers.10.self_attn.out_proj,linear,,B*T_feat,1024,1024,149,encoder.layers.10.self_attn.linear_out.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,151,encode,10,encoder.layers.10.conv_module.pointwise_in,linear,,B*T_feat,2048,1024,150,encoder.layers.10.conv_module.pointwise_conv1.weight,"[2048,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,152,encode,10,encoder.layers.10.conv_module.depthwise,grouped_conv1d_im2col_equivalent,groups=1024,B*T_feat,1,31,151,encoder.layers.10.conv_module.depthwise_conv.weight,"[1024,1,31]",config+architecture,one independent dot per channel
models--facebook--w2v-bert-2.0,153,encode,10,encoder.layers.10.conv_module.pointwise_out,linear,,B*T_feat,1024,1024,152,encoder.layers.10.conv_module.pointwise_conv2.weight,"[1024,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,154,encode,10,encoder.layers.10.ffn2.intermediate,linear,,B*T_feat,4096,1024,153,encoder.layers.10.ffn2.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,155,encode,10,encoder.layers.10.ffn2.output,linear,,B*T_feat,1024,4096,154,encoder.layers.10.ffn2.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,156,encode,11,encoder.layers.11.ffn1.intermediate,linear,,B*T_feat,4096,1024,155,encoder.layers.11.ffn1.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,157,encode,11,encoder.layers.11.ffn1.output,linear,,B*T_feat,1024,4096,156,encoder.layers.11.ffn1.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,158,encode,11,encoder.layers.11.self_attn.q_proj,linear,,B*T_feat,1024,1024,157,encoder.layers.11.self_attn.linear_q.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,159,encode,11,encoder.layers.11.self_attn.k_proj,linear,,B*T_feat,1024,1024,157,encoder.layers.11.self_attn.linear_k.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,160,encode,11,encoder.layers.11.self_attn.v_proj,linear,,B*T_feat,1024,1024,157,encoder.layers.11.self_attn.linear_v.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,161,encode,11,encoder.layers.11.self_attn.qk,batched_matmul,B*heads,T_feat,T_feat,64,158;159,,,config+architecture,
models--facebook--w2v-bert-2.0,162,encode,11,encoder.layers.11.self_attn.relative_key_scores,einsum_matmul,B*heads*T_feat,1,T_feat,64,158,encoder.layers.11.self_attn.distance_embedding.weight,"[73,64]",config+architecture,"relative_key einsum bhld,lrd->bhlr; distance embedding itself is a lookup"
models--facebook--w2v-bert-2.0,163,encode,11,encoder.layers.11.self_attn.pv,batched_matmul,B*heads,T_feat,64,T_feat,161;162;160,,,config+architecture,content and relative-key scores are added before softmax
models--facebook--w2v-bert-2.0,164,encode,11,encoder.layers.11.self_attn.out_proj,linear,,B*T_feat,1024,1024,163,encoder.layers.11.self_attn.linear_out.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,165,encode,11,encoder.layers.11.conv_module.pointwise_in,linear,,B*T_feat,2048,1024,164,encoder.layers.11.conv_module.pointwise_conv1.weight,"[2048,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,166,encode,11,encoder.layers.11.conv_module.depthwise,grouped_conv1d_im2col_equivalent,groups=1024,B*T_feat,1,31,165,encoder.layers.11.conv_module.depthwise_conv.weight,"[1024,1,31]",config+architecture,one independent dot per channel
models--facebook--w2v-bert-2.0,167,encode,11,encoder.layers.11.conv_module.pointwise_out,linear,,B*T_feat,1024,1024,166,encoder.layers.11.conv_module.pointwise_conv2.weight,"[1024,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,168,encode,11,encoder.layers.11.ffn2.intermediate,linear,,B*T_feat,4096,1024,167,encoder.layers.11.ffn2.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,169,encode,11,encoder.layers.11.ffn2.output,linear,,B*T_feat,1024,4096,168,encoder.layers.11.ffn2.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,170,encode,12,encoder.layers.12.ffn1.intermediate,linear,,B*T_feat,4096,1024,169,encoder.layers.12.ffn1.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,171,encode,12,encoder.layers.12.ffn1.output,linear,,B*T_feat,1024,4096,170,encoder.layers.12.ffn1.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,172,encode,12,encoder.layers.12.self_attn.q_proj,linear,,B*T_feat,1024,1024,171,encoder.layers.12.self_attn.linear_q.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,173,encode,12,encoder.layers.12.self_attn.k_proj,linear,,B*T_feat,1024,1024,171,encoder.layers.12.self_attn.linear_k.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,174,encode,12,encoder.layers.12.self_attn.v_proj,linear,,B*T_feat,1024,1024,171,encoder.layers.12.self_attn.linear_v.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,175,encode,12,encoder.layers.12.self_attn.qk,batched_matmul,B*heads,T_feat,T_feat,64,172;173,,,config+architecture,
models--facebook--w2v-bert-2.0,176,encode,12,encoder.layers.12.self_attn.relative_key_scores,einsum_matmul,B*heads*T_feat,1,T_feat,64,172,encoder.layers.12.self_attn.distance_embedding.weight,"[73,64]",config+architecture,"relative_key einsum bhld,lrd->bhlr; distance embedding itself is a lookup"
models--facebook--w2v-bert-2.0,177,encode,12,encoder.layers.12.self_attn.pv,batched_matmul,B*heads,T_feat,64,T_feat,175;176;174,,,config+architecture,content and relative-key scores are added before softmax
models--facebook--w2v-bert-2.0,178,encode,12,encoder.layers.12.self_attn.out_proj,linear,,B*T_feat,1024,1024,177,encoder.layers.12.self_attn.linear_out.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,179,encode,12,encoder.layers.12.conv_module.pointwise_in,linear,,B*T_feat,2048,1024,178,encoder.layers.12.conv_module.pointwise_conv1.weight,"[2048,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,180,encode,12,encoder.layers.12.conv_module.depthwise,grouped_conv1d_im2col_equivalent,groups=1024,B*T_feat,1,31,179,encoder.layers.12.conv_module.depthwise_conv.weight,"[1024,1,31]",config+architecture,one independent dot per channel
models--facebook--w2v-bert-2.0,181,encode,12,encoder.layers.12.conv_module.pointwise_out,linear,,B*T_feat,1024,1024,180,encoder.layers.12.conv_module.pointwise_conv2.weight,"[1024,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,182,encode,12,encoder.layers.12.ffn2.intermediate,linear,,B*T_feat,4096,1024,181,encoder.layers.12.ffn2.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,183,encode,12,encoder.layers.12.ffn2.output,linear,,B*T_feat,1024,4096,182,encoder.layers.12.ffn2.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,184,encode,13,encoder.layers.13.ffn1.intermediate,linear,,B*T_feat,4096,1024,183,encoder.layers.13.ffn1.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,185,encode,13,encoder.layers.13.ffn1.output,linear,,B*T_feat,1024,4096,184,encoder.layers.13.ffn1.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,186,encode,13,encoder.layers.13.self_attn.q_proj,linear,,B*T_feat,1024,1024,185,encoder.layers.13.self_attn.linear_q.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,187,encode,13,encoder.layers.13.self_attn.k_proj,linear,,B*T_feat,1024,1024,185,encoder.layers.13.self_attn.linear_k.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,188,encode,13,encoder.layers.13.self_attn.v_proj,linear,,B*T_feat,1024,1024,185,encoder.layers.13.self_attn.linear_v.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,189,encode,13,encoder.layers.13.self_attn.qk,batched_matmul,B*heads,T_feat,T_feat,64,186;187,,,config+architecture,
models--facebook--w2v-bert-2.0,190,encode,13,encoder.layers.13.self_attn.relative_key_scores,einsum_matmul,B*heads*T_feat,1,T_feat,64,186,encoder.layers.13.self_attn.distance_embedding.weight,"[73,64]",config+architecture,"relative_key einsum bhld,lrd->bhlr; distance embedding itself is a lookup"
models--facebook--w2v-bert-2.0,191,encode,13,encoder.layers.13.self_attn.pv,batched_matmul,B*heads,T_feat,64,T_feat,189;190;188,,,config+architecture,content and relative-key scores are added before softmax
models--facebook--w2v-bert-2.0,192,encode,13,encoder.layers.13.self_attn.out_proj,linear,,B*T_feat,1024,1024,191,encoder.layers.13.self_attn.linear_out.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,193,encode,13,encoder.layers.13.conv_module.pointwise_in,linear,,B*T_feat,2048,1024,192,encoder.layers.13.conv_module.pointwise_conv1.weight,"[2048,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,194,encode,13,encoder.layers.13.conv_module.depthwise,grouped_conv1d_im2col_equivalent,groups=1024,B*T_feat,1,31,193,encoder.layers.13.conv_module.depthwise_conv.weight,"[1024,1,31]",config+architecture,one independent dot per channel
models--facebook--w2v-bert-2.0,195,encode,13,encoder.layers.13.conv_module.pointwise_out,linear,,B*T_feat,1024,1024,194,encoder.layers.13.conv_module.pointwise_conv2.weight,"[1024,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,196,encode,13,encoder.layers.13.ffn2.intermediate,linear,,B*T_feat,4096,1024,195,encoder.layers.13.ffn2.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,197,encode,13,encoder.layers.13.ffn2.output,linear,,B*T_feat,1024,4096,196,encoder.layers.13.ffn2.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,198,encode,14,encoder.layers.14.ffn1.intermediate,linear,,B*T_feat,4096,1024,197,encoder.layers.14.ffn1.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,199,encode,14,encoder.layers.14.ffn1.output,linear,,B*T_feat,1024,4096,198,encoder.layers.14.ffn1.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,200,encode,14,encoder.layers.14.self_attn.q_proj,linear,,B*T_feat,1024,1024,199,encoder.layers.14.self_attn.linear_q.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,201,encode,14,encoder.layers.14.self_attn.k_proj,linear,,B*T_feat,1024,1024,199,encoder.layers.14.self_attn.linear_k.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,202,encode,14,encoder.layers.14.self_attn.v_proj,linear,,B*T_feat,1024,1024,199,encoder.layers.14.self_attn.linear_v.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,203,encode,14,encoder.layers.14.self_attn.qk,batched_matmul,B*heads,T_feat,T_feat,64,200;201,,,config+architecture,
models--facebook--w2v-bert-2.0,204,encode,14,encoder.layers.14.self_attn.relative_key_scores,einsum_matmul,B*heads*T_feat,1,T_feat,64,200,encoder.layers.14.self_attn.distance_embedding.weight,"[73,64]",config+architecture,"relative_key einsum bhld,lrd->bhlr; distance embedding itself is a lookup"
models--facebook--w2v-bert-2.0,205,encode,14,encoder.layers.14.self_attn.pv,batched_matmul,B*heads,T_feat,64,T_feat,203;204;202,,,config+architecture,content and relative-key scores are added before softmax
models--facebook--w2v-bert-2.0,206,encode,14,encoder.layers.14.self_attn.out_proj,linear,,B*T_feat,1024,1024,205,encoder.layers.14.self_attn.linear_out.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,207,encode,14,encoder.layers.14.conv_module.pointwise_in,linear,,B*T_feat,2048,1024,206,encoder.layers.14.conv_module.pointwise_conv1.weight,"[2048,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,208,encode,14,encoder.layers.14.conv_module.depthwise,grouped_conv1d_im2col_equivalent,groups=1024,B*T_feat,1,31,207,encoder.layers.14.conv_module.depthwise_conv.weight,"[1024,1,31]",config+architecture,one independent dot per channel
models--facebook--w2v-bert-2.0,209,encode,14,encoder.layers.14.conv_module.pointwise_out,linear,,B*T_feat,1024,1024,208,encoder.layers.14.conv_module.pointwise_conv2.weight,"[1024,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,210,encode,14,encoder.layers.14.ffn2.intermediate,linear,,B*T_feat,4096,1024,209,encoder.layers.14.ffn2.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,211,encode,14,encoder.layers.14.ffn2.output,linear,,B*T_feat,1024,4096,210,encoder.layers.14.ffn2.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,212,encode,15,encoder.layers.15.ffn1.intermediate,linear,,B*T_feat,4096,1024,211,encoder.layers.15.ffn1.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,213,encode,15,encoder.layers.15.ffn1.output,linear,,B*T_feat,1024,4096,212,encoder.layers.15.ffn1.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,214,encode,15,encoder.layers.15.self_attn.q_proj,linear,,B*T_feat,1024,1024,213,encoder.layers.15.self_attn.linear_q.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,215,encode,15,encoder.layers.15.self_attn.k_proj,linear,,B*T_feat,1024,1024,213,encoder.layers.15.self_attn.linear_k.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,216,encode,15,encoder.layers.15.self_attn.v_proj,linear,,B*T_feat,1024,1024,213,encoder.layers.15.self_attn.linear_v.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,217,encode,15,encoder.layers.15.self_attn.qk,batched_matmul,B*heads,T_feat,T_feat,64,214;215,,,config+architecture,
models--facebook--w2v-bert-2.0,218,encode,15,encoder.layers.15.self_attn.relative_key_scores,einsum_matmul,B*heads*T_feat,1,T_feat,64,214,encoder.layers.15.self_attn.distance_embedding.weight,"[73,64]",config+architecture,"relative_key einsum bhld,lrd->bhlr; distance embedding itself is a lookup"
models--facebook--w2v-bert-2.0,219,encode,15,encoder.layers.15.self_attn.pv,batched_matmul,B*heads,T_feat,64,T_feat,217;218;216,,,config+architecture,content and relative-key scores are added before softmax
models--facebook--w2v-bert-2.0,220,encode,15,encoder.layers.15.self_attn.out_proj,linear,,B*T_feat,1024,1024,219,encoder.layers.15.self_attn.linear_out.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,221,encode,15,encoder.layers.15.conv_module.pointwise_in,linear,,B*T_feat,2048,1024,220,encoder.layers.15.conv_module.pointwise_conv1.weight,"[2048,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,222,encode,15,encoder.layers.15.conv_module.depthwise,grouped_conv1d_im2col_equivalent,groups=1024,B*T_feat,1,31,221,encoder.layers.15.conv_module.depthwise_conv.weight,"[1024,1,31]",config+architecture,one independent dot per channel
models--facebook--w2v-bert-2.0,223,encode,15,encoder.layers.15.conv_module.pointwise_out,linear,,B*T_feat,1024,1024,222,encoder.layers.15.conv_module.pointwise_conv2.weight,"[1024,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,224,encode,15,encoder.layers.15.ffn2.intermediate,linear,,B*T_feat,4096,1024,223,encoder.layers.15.ffn2.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,225,encode,15,encoder.layers.15.ffn2.output,linear,,B*T_feat,1024,4096,224,encoder.layers.15.ffn2.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,226,encode,16,encoder.layers.16.ffn1.intermediate,linear,,B*T_feat,4096,1024,225,encoder.layers.16.ffn1.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,227,encode,16,encoder.layers.16.ffn1.output,linear,,B*T_feat,1024,4096,226,encoder.layers.16.ffn1.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,228,encode,16,encoder.layers.16.self_attn.q_proj,linear,,B*T_feat,1024,1024,227,encoder.layers.16.self_attn.linear_q.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,229,encode,16,encoder.layers.16.self_attn.k_proj,linear,,B*T_feat,1024,1024,227,encoder.layers.16.self_attn.linear_k.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,230,encode,16,encoder.layers.16.self_attn.v_proj,linear,,B*T_feat,1024,1024,227,encoder.layers.16.self_attn.linear_v.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,231,encode,16,encoder.layers.16.self_attn.qk,batched_matmul,B*heads,T_feat,T_feat,64,228;229,,,config+architecture,
models--facebook--w2v-bert-2.0,232,encode,16,encoder.layers.16.self_attn.relative_key_scores,einsum_matmul,B*heads*T_feat,1,T_feat,64,228,encoder.layers.16.self_attn.distance_embedding.weight,"[73,64]",config+architecture,"relative_key einsum bhld,lrd->bhlr; distance embedding itself is a lookup"
models--facebook--w2v-bert-2.0,233,encode,16,encoder.layers.16.self_attn.pv,batched_matmul,B*heads,T_feat,64,T_feat,231;232;230,,,config+architecture,content and relative-key scores are added before softmax
models--facebook--w2v-bert-2.0,234,encode,16,encoder.layers.16.self_attn.out_proj,linear,,B*T_feat,1024,1024,233,encoder.layers.16.self_attn.linear_out.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,235,encode,16,encoder.layers.16.conv_module.pointwise_in,linear,,B*T_feat,2048,1024,234,encoder.layers.16.conv_module.pointwise_conv1.weight,"[2048,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,236,encode,16,encoder.layers.16.conv_module.depthwise,grouped_conv1d_im2col_equivalent,groups=1024,B*T_feat,1,31,235,encoder.layers.16.conv_module.depthwise_conv.weight,"[1024,1,31]",config+architecture,one independent dot per channel
models--facebook--w2v-bert-2.0,237,encode,16,encoder.layers.16.conv_module.pointwise_out,linear,,B*T_feat,1024,1024,236,encoder.layers.16.conv_module.pointwise_conv2.weight,"[1024,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,238,encode,16,encoder.layers.16.ffn2.intermediate,linear,,B*T_feat,4096,1024,237,encoder.layers.16.ffn2.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,239,encode,16,encoder.layers.16.ffn2.output,linear,,B*T_feat,1024,4096,238,encoder.layers.16.ffn2.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,240,encode,17,encoder.layers.17.ffn1.intermediate,linear,,B*T_feat,4096,1024,239,encoder.layers.17.ffn1.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,241,encode,17,encoder.layers.17.ffn1.output,linear,,B*T_feat,1024,4096,240,encoder.layers.17.ffn1.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,242,encode,17,encoder.layers.17.self_attn.q_proj,linear,,B*T_feat,1024,1024,241,encoder.layers.17.self_attn.linear_q.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,243,encode,17,encoder.layers.17.self_attn.k_proj,linear,,B*T_feat,1024,1024,241,encoder.layers.17.self_attn.linear_k.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,244,encode,17,encoder.layers.17.self_attn.v_proj,linear,,B*T_feat,1024,1024,241,encoder.layers.17.self_attn.linear_v.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,245,encode,17,encoder.layers.17.self_attn.qk,batched_matmul,B*heads,T_feat,T_feat,64,242;243,,,config+architecture,
models--facebook--w2v-bert-2.0,246,encode,17,encoder.layers.17.self_attn.relative_key_scores,einsum_matmul,B*heads*T_feat,1,T_feat,64,242,encoder.layers.17.self_attn.distance_embedding.weight,"[73,64]",config+architecture,"relative_key einsum bhld,lrd->bhlr; distance embedding itself is a lookup"
models--facebook--w2v-bert-2.0,247,encode,17,encoder.layers.17.self_attn.pv,batched_matmul,B*heads,T_feat,64,T_feat,245;246;244,,,config+architecture,content and relative-key scores are added before softmax
models--facebook--w2v-bert-2.0,248,encode,17,encoder.layers.17.self_attn.out_proj,linear,,B*T_feat,1024,1024,247,encoder.layers.17.self_attn.linear_out.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,249,encode,17,encoder.layers.17.conv_module.pointwise_in,linear,,B*T_feat,2048,1024,248,encoder.layers.17.conv_module.pointwise_conv1.weight,"[2048,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,250,encode,17,encoder.layers.17.conv_module.depthwise,grouped_conv1d_im2col_equivalent,groups=1024,B*T_feat,1,31,249,encoder.layers.17.conv_module.depthwise_conv.weight,"[1024,1,31]",config+architecture,one independent dot per channel
models--facebook--w2v-bert-2.0,251,encode,17,encoder.layers.17.conv_module.pointwise_out,linear,,B*T_feat,1024,1024,250,encoder.layers.17.conv_module.pointwise_conv2.weight,"[1024,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,252,encode,17,encoder.layers.17.ffn2.intermediate,linear,,B*T_feat,4096,1024,251,encoder.layers.17.ffn2.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,253,encode,17,encoder.layers.17.ffn2.output,linear,,B*T_feat,1024,4096,252,encoder.layers.17.ffn2.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,254,encode,18,encoder.layers.18.ffn1.intermediate,linear,,B*T_feat,4096,1024,253,encoder.layers.18.ffn1.intermediate_dense.weight,"[4096,1024]",config+architecture,
models--facebook--w2v-bert-2.0,255,encode,18,encoder.layers.18.ffn1.output,linear,,B*T_feat,1024,4096,254,encoder.layers.18.ffn1.output_dense.weight,"[1024,4096]",config+architecture,
models--facebook--w2v-bert-2.0,256,encode,18,encoder.layers.18.self_attn.q_proj,linear,,B*T_feat,1024,1024,255,encoder.layers.18.self_attn.linear_q.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,257,encode,18,encoder.layers.18.self_attn.k_proj,linear,,B*T_feat,1024,1024,255,encoder.layers.18.self_attn.linear_k.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,258,encode,18,encoder.layers.18.self_attn.v_proj,linear,,B*T_feat,1024,1024,255,encoder.layers.18.self_attn.linear_v.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,259,encode,18,encoder.layers.18.self_attn.qk,batched_matmul,B*heads,T_feat,T_feat,64,256;257,,,config+architecture,
models--facebook--w2v-bert-2.0,260,encode,18,encoder.layers.18.self_attn.relative_key_scores,einsum_matmul,B*heads*T_feat,1,T_feat,64,256,encoder.layers.18.self_attn.distance_embedding.weight,"[73,64]",config+architecture,"relative_key einsum bhld,lrd->bhlr; distance embedding itself is a lookup"
models--facebook--w2v-bert-2.0,261,encode,18,encoder.layers.18.self_attn.pv,batched_matmul,B*heads,T_feat,64,T_feat,259;260;258,,,config+architecture,content and relative-key scores are added before softmax
models--facebook--w2v-bert-2.0,262,encode,18,encoder.layers.18.self_attn.out_proj,linear,,B*T_feat,1024,1024,261,encoder.layers.18.self_attn.linear_out.weight,"[1024,1024]",config+architecture,
models--facebook--w2v-bert-2.0,263,encode,18,encoder.layers.18.conv_module.pointwise_in,linear,,B*T_feat,2048,1024,262,encoder.layers.18.conv_module.pointwise_conv1.weight,"[2048,1024,1]",config+architecture,
models--facebook--w2v-bert-2.0,264,encode,18,encoder.layers.18.conv_module.depthwise,grouped_conv1d_im2col_equivalent,groups=1024,B*T_feat,1,31,263,encoder.layers.18.conv_module.depthwise_conv.weight,"[1024,1,31]",config+architecture,one independent dot per channel
models--facebook--w2v-bert-2.0,265,encode,18,encoder.layers.18.conv_module.pointwise_out,linear,,B*T_feat,1024,1024,264,encoder.layers.18.conv_module.pointwise_conv2.weight,"[1024,1024,1]",config+architecture,
