model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--Qwen--Qwen2.5-Coder-7B-Instruct,132,prefill,14,model.layers.14.self_attn.o_proj,linear,,B*S,3584,3584,131,model.layers.14.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,133,prefill,14,model.layers.14.mlp.gate_proj,linear,,B*S,18944,3584,132,model.layers.14.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,134,prefill,14,model.layers.14.mlp.up_proj,linear,,B*S,18944,3584,132,model.layers.14.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,135,prefill,14,model.layers.14.mlp.down_proj,linear,,B*S,3584,18944,133;134,model.layers.14.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,136,prefill,15,model.layers.15.self_attn.q_proj,linear,,B*S,3584,3584,135,model.layers.15.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,137,prefill,15,model.layers.15.self_attn.k_proj,linear,,B*S,512,3584,135,model.layers.15.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,138,prefill,15,model.layers.15.self_attn.v_proj,linear,,B*S,512,3584,135,model.layers.15.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,139,prefill,15,model.layers.15.self_attn.qk,batched_matmul,B*QH,S,S,128,136;137,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,140,prefill,15,model.layers.15.self_attn.pv,batched_matmul,B*QH,S,128,S,139;138,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,141,prefill,15,model.layers.15.self_attn.o_proj,linear,,B*S,3584,3584,140,model.layers.15.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,142,prefill,15,model.layers.15.mlp.gate_proj,linear,,B*S,18944,3584,141,model.layers.15.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,143,prefill,15,model.layers.15.mlp.up_proj,linear,,B*S,18944,3584,141,model.layers.15.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,144,prefill,15,model.layers.15.mlp.down_proj,linear,,B*S,3584,18944,142;143,model.layers.15.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,145,prefill,16,model.layers.16.self_attn.q_proj,linear,,B*S,3584,3584,144,model.layers.16.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,146,prefill,16,model.layers.16.self_attn.k_proj,linear,,B*S,512,3584,144,model.layers.16.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,147,prefill,16,model.layers.16.self_attn.v_proj,linear,,B*S,512,3584,144,model.layers.16.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,148,prefill,16,model.layers.16.self_attn.qk,batched_matmul,B*QH,S,S,128,145;146,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,149,prefill,16,model.layers.16.self_attn.pv,batched_matmul,B*QH,S,128,S,148;147,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,150,prefill,16,model.layers.16.self_attn.o_proj,linear,,B*S,3584,3584,149,model.layers.16.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,151,prefill,16,model.layers.16.mlp.gate_proj,linear,,B*S,18944,3584,150,model.layers.16.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,152,prefill,16,model.layers.16.mlp.up_proj,linear,,B*S,18944,3584,150,model.layers.16.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,153,prefill,16,model.layers.16.mlp.down_proj,linear,,B*S,3584,18944,151;152,model.layers.16.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,154,prefill,17,model.layers.17.self_attn.q_proj,linear,,B*S,3584,3584,153,model.layers.17.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,155,prefill,17,model.layers.17.self_attn.k_proj,linear,,B*S,512,3584,153,model.layers.17.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,156,prefill,17,model.layers.17.self_attn.v_proj,linear,,B*S,512,3584,153,model.layers.17.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,157,prefill,17,model.layers.17.self_attn.qk,batched_matmul,B*QH,S,S,128,154;155,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,158,prefill,17,model.layers.17.self_attn.pv,batched_matmul,B*QH,S,128,S,157;156,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,159,prefill,17,model.layers.17.self_attn.o_proj,linear,,B*S,3584,3584,158,model.layers.17.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,160,prefill,17,model.layers.17.mlp.gate_proj,linear,,B*S,18944,3584,159,model.layers.17.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,161,prefill,17,model.layers.17.mlp.up_proj,linear,,B*S,18944,3584,159,model.layers.17.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,162,prefill,17,model.layers.17.mlp.down_proj,linear,,B*S,3584,18944,160;161,model.layers.17.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,163,prefill,18,model.layers.18.self_attn.q_proj,linear,,B*S,3584,3584,162,model.layers.18.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,164,prefill,18,model.layers.18.self_attn.k_proj,linear,,B*S,512,3584,162,model.layers.18.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,165,prefill,18,model.layers.18.self_attn.v_proj,linear,,B*S,512,3584,162,model.layers.18.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,166,prefill,18,model.layers.18.self_attn.qk,batched_matmul,B*QH,S,S,128,163;164,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,167,prefill,18,model.layers.18.self_attn.pv,batched_matmul,B*QH,S,128,S,166;165,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,168,prefill,18,model.layers.18.self_attn.o_proj,linear,,B*S,3584,3584,167,model.layers.18.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,169,prefill,18,model.layers.18.mlp.gate_proj,linear,,B*S,18944,3584,168,model.layers.18.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,170,prefill,18,model.layers.18.mlp.up_proj,linear,,B*S,18944,3584,168,model.layers.18.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,171,prefill,18,model.layers.18.mlp.down_proj,linear,,B*S,3584,18944,169;170,model.layers.18.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,172,prefill,19,model.layers.19.self_attn.q_proj,linear,,B*S,3584,3584,171,model.layers.19.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,173,prefill,19,model.layers.19.self_attn.k_proj,linear,,B*S,512,3584,171,model.layers.19.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,174,prefill,19,model.layers.19.self_attn.v_proj,linear,,B*S,512,3584,171,model.layers.19.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,175,prefill,19,model.layers.19.self_attn.qk,batched_matmul,B*QH,S,S,128,172;173,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,176,prefill,19,model.layers.19.self_attn.pv,batched_matmul,B*QH,S,128,S,175;174,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,177,prefill,19,model.layers.19.self_attn.o_proj,linear,,B*S,3584,3584,176,model.layers.19.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,178,prefill,19,model.layers.19.mlp.gate_proj,linear,,B*S,18944,3584,177,model.layers.19.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,179,prefill,19,model.layers.19.mlp.up_proj,linear,,B*S,18944,3584,177,model.layers.19.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,180,prefill,19,model.layers.19.mlp.down_proj,linear,,B*S,3584,18944,178;179,model.layers.19.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,181,prefill,20,model.layers.20.self_attn.q_proj,linear,,B*S,3584,3584,180,model.layers.20.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,182,prefill,20,model.layers.20.self_attn.k_proj,linear,,B*S,512,3584,180,model.layers.20.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,183,prefill,20,model.layers.20.self_attn.v_proj,linear,,B*S,512,3584,180,model.layers.20.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,184,prefill,20,model.layers.20.self_attn.qk,batched_matmul,B*QH,S,S,128,181;182,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,185,prefill,20,model.layers.20.self_attn.pv,batched_matmul,B*QH,S,128,S,184;183,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,186,prefill,20,model.layers.20.self_attn.o_proj,linear,,B*S,3584,3584,185,model.layers.20.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,187,prefill,20,model.layers.20.mlp.gate_proj,linear,,B*S,18944,3584,186,model.layers.20.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,188,prefill,20,model.layers.20.mlp.up_proj,linear,,B*S,18944,3584,186,model.layers.20.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,189,prefill,20,model.layers.20.mlp.down_proj,linear,,B*S,3584,18944,187;188,model.layers.20.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,190,prefill,21,model.layers.21.self_attn.q_proj,linear,,B*S,3584,3584,189,model.layers.21.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,191,prefill,21,model.layers.21.self_attn.k_proj,linear,,B*S,512,3584,189,model.layers.21.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,192,prefill,21,model.layers.21.self_attn.v_proj,linear,,B*S,512,3584,189,model.layers.21.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,193,prefill,21,model.layers.21.self_attn.qk,batched_matmul,B*QH,S,S,128,190;191,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,194,prefill,21,model.layers.21.self_attn.pv,batched_matmul,B*QH,S,128,S,193;192,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,195,prefill,21,model.layers.21.self_attn.o_proj,linear,,B*S,3584,3584,194,model.layers.21.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,196,prefill,21,model.layers.21.mlp.gate_proj,linear,,B*S,18944,3584,195,model.layers.21.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,197,prefill,21,model.layers.21.mlp.up_proj,linear,,B*S,18944,3584,195,model.layers.21.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,198,prefill,21,model.layers.21.mlp.down_proj,linear,,B*S,3584,18944,196;197,model.layers.21.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,199,prefill,22,model.layers.22.self_attn.q_proj,linear,,B*S,3584,3584,198,model.layers.22.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,200,prefill,22,model.layers.22.self_attn.k_proj,linear,,B*S,512,3584,198,model.layers.22.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,201,prefill,22,model.layers.22.self_attn.v_proj,linear,,B*S,512,3584,198,model.layers.22.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,202,prefill,22,model.layers.22.self_attn.qk,batched_matmul,B*QH,S,S,128,199;200,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,203,prefill,22,model.layers.22.self_attn.pv,batched_matmul,B*QH,S,128,S,202;201,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,204,prefill,22,model.layers.22.self_attn.o_proj,linear,,B*S,3584,3584,203,model.layers.22.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,205,prefill,22,model.layers.22.mlp.gate_proj,linear,,B*S,18944,3584,204,model.layers.22.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,206,prefill,22,model.layers.22.mlp.up_proj,linear,,B*S,18944,3584,204,model.layers.22.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,207,prefill,22,model.layers.22.mlp.down_proj,linear,,B*S,3584,18944,205;206,model.layers.22.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,208,prefill,23,model.layers.23.self_attn.q_proj,linear,,B*S,3584,3584,207,model.layers.23.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,209,prefill,23,model.layers.23.self_attn.k_proj,linear,,B*S,512,3584,207,model.layers.23.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,210,prefill,23,model.layers.23.self_attn.v_proj,linear,,B*S,512,3584,207,model.layers.23.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,211,prefill,23,model.layers.23.self_attn.qk,batched_matmul,B*QH,S,S,128,208;209,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,212,prefill,23,model.layers.23.self_attn.pv,batched_matmul,B*QH,S,128,S,211;210,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,213,prefill,23,model.layers.23.self_attn.o_proj,linear,,B*S,3584,3584,212,model.layers.23.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,214,prefill,23,model.layers.23.mlp.gate_proj,linear,,B*S,18944,3584,213,model.layers.23.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,215,prefill,23,model.layers.23.mlp.up_proj,linear,,B*S,18944,3584,213,model.layers.23.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,216,prefill,23,model.layers.23.mlp.down_proj,linear,,B*S,3584,18944,214;215,model.layers.23.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,217,prefill,24,model.layers.24.self_attn.q_proj,linear,,B*S,3584,3584,216,model.layers.24.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,218,prefill,24,model.layers.24.self_attn.k_proj,linear,,B*S,512,3584,216,model.layers.24.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,219,prefill,24,model.layers.24.self_attn.v_proj,linear,,B*S,512,3584,216,model.layers.24.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,220,prefill,24,model.layers.24.self_attn.qk,batched_matmul,B*QH,S,S,128,217;218,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,221,prefill,24,model.layers.24.self_attn.pv,batched_matmul,B*QH,S,128,S,220;219,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,222,prefill,24,model.layers.24.self_attn.o_proj,linear,,B*S,3584,3584,221,model.layers.24.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,223,prefill,24,model.layers.24.mlp.gate_proj,linear,,B*S,18944,3584,222,model.layers.24.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,224,prefill,24,model.layers.24.mlp.up_proj,linear,,B*S,18944,3584,222,model.layers.24.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,225,prefill,24,model.layers.24.mlp.down_proj,linear,,B*S,3584,18944,223;224,model.layers.24.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,226,prefill,25,model.layers.25.self_attn.q_proj,linear,,B*S,3584,3584,225,model.layers.25.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,227,prefill,25,model.layers.25.self_attn.k_proj,linear,,B*S,512,3584,225,model.layers.25.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,228,prefill,25,model.layers.25.self_attn.v_proj,linear,,B*S,512,3584,225,model.layers.25.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,229,prefill,25,model.layers.25.self_attn.qk,batched_matmul,B*QH,S,S,128,226;227,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,230,prefill,25,model.layers.25.self_attn.pv,batched_matmul,B*QH,S,128,S,229;228,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,231,prefill,25,model.layers.25.self_attn.o_proj,linear,,B*S,3584,3584,230,model.layers.25.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,232,prefill,25,model.layers.25.mlp.gate_proj,linear,,B*S,18944,3584,231,model.layers.25.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,233,prefill,25,model.layers.25.mlp.up_proj,linear,,B*S,18944,3584,231,model.layers.25.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,234,prefill,25,model.layers.25.mlp.down_proj,linear,,B*S,3584,18944,232;233,model.layers.25.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,235,prefill,26,model.layers.26.self_attn.q_proj,linear,,B*S,3584,3584,234,model.layers.26.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,236,prefill,26,model.layers.26.self_attn.k_proj,linear,,B*S,512,3584,234,model.layers.26.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,237,prefill,26,model.layers.26.self_attn.v_proj,linear,,B*S,512,3584,234,model.layers.26.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,238,prefill,26,model.layers.26.self_attn.qk,batched_matmul,B*QH,S,S,128,235;236,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,239,prefill,26,model.layers.26.self_attn.pv,batched_matmul,B*QH,S,128,S,238;237,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,240,prefill,26,model.layers.26.self_attn.o_proj,linear,,B*S,3584,3584,239,model.layers.26.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,241,prefill,26,model.layers.26.mlp.gate_proj,linear,,B*S,18944,3584,240,model.layers.26.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,242,prefill,26,model.layers.26.mlp.up_proj,linear,,B*S,18944,3584,240,model.layers.26.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,243,prefill,26,model.layers.26.mlp.down_proj,linear,,B*S,3584,18944,241;242,model.layers.26.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,244,prefill,27,model.layers.27.self_attn.q_proj,linear,,B*S,3584,3584,243,model.layers.27.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,245,prefill,27,model.layers.27.self_attn.k_proj,linear,,B*S,512,3584,243,model.layers.27.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,246,prefill,27,model.layers.27.self_attn.v_proj,linear,,B*S,512,3584,243,model.layers.27.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,247,prefill,27,model.layers.27.self_attn.qk,batched_matmul,B*QH,S,S,128,244;245,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,248,prefill,27,model.layers.27.self_attn.pv,batched_matmul,B*QH,S,128,S,247;246,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,249,prefill,27,model.layers.27.self_attn.o_proj,linear,,B*S,3584,3584,248,model.layers.27.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,250,prefill,27,model.layers.27.mlp.gate_proj,linear,,B*S,18944,3584,249,model.layers.27.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,251,prefill,27,model.layers.27.mlp.up_proj,linear,,B*S,18944,3584,249,model.layers.27.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,252,prefill,27,model.layers.27.mlp.down_proj,linear,,B*S,3584,18944,250;251,model.layers.27.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-Coder-7B-Instruct,253,prefill,output,lm_head,linear,,B*S,152064,3584,252,lm_head.weight or tied embed_tokens.weight,"[152064,3584]",config+architecture,prefill shape follows full Hugging Face forward; serving runtimes may compute only selected logits
models--Qwen--Qwen2.5-Coder-7B-Instruct,254,decode_step,0,model.layers.0.self_attn.q_proj,linear,,B,3584,3584,,model.layers.0.self_attn.q_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,255,decode_step,0,model.layers.0.self_attn.k_proj,linear,,B,512,3584,,model.layers.0.self_attn.k_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,256,decode_step,0,model.layers.0.self_attn.v_proj,linear,,B,512,3584,,model.layers.0.self_attn.v_proj.weight,"[512,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,257,decode_step,0,model.layers.0.self_attn.qk,batched_matmul,B*QH,1,KV,128,254;255,,,config+architecture,"GQA QH=28, KVH=4; effective KV may be capped by sliding_window=131072"
models--Qwen--Qwen2.5-Coder-7B-Instruct,258,decode_step,0,model.layers.0.self_attn.pv,batched_matmul,B*QH,1,128,KV,257;256,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-Coder-7B-Instruct,259,decode_step,0,model.layers.0.self_attn.o_proj,linear,,B,3584,3584,258,model.layers.0.self_attn.o_proj.weight,"[3584,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,260,decode_step,0,model.layers.0.mlp.gate_proj,linear,,B,18944,3584,259,model.layers.0.mlp.gate_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,261,decode_step,0,model.layers.0.mlp.up_proj,linear,,B,18944,3584,259,model.layers.0.mlp.up_proj.weight,"[18944,3584]",config+architecture,
models--Qwen--Qwen2.5-Coder-7B-Instruct,262,decode_step,0,model.layers.0.mlp.down_proj,linear,,B,3584,18944,260;261,model.layers.0.mlp.down_proj.weight,"[3584,18944]",config+architecture,SiLU(gate)*up precedes this GEMM
